Year,Region,NMFS Name,Scientific Name,Pounds,Dollars
2016,Gulf,"CONCH, HORSE ",PLEUROPLOCA GIGANTEA,252,250
2016,Gulf,"CONCH, MILK ",STROMBUS COSTATUS,58,232
2016,Gulf,"CONCH, OTHER **",MESOGASTROPODA,767,"1,074"
2016,Gulf,"CORAL, DEEPWATER ",SWIFTIA EXSERTA,86,370
2016,Gulf,"CORALLIMORPH, DISCOSOMA **",DISCOSOMA,NA,NA
2016,Gulf,"CORALLIMORPH, FLORIDA ",RICORDEA,"8,579","34,190"
2016,Gulf,CORALLIMORPHARIA **,CORALLIMORPHARIA,"1,201","6,208"
2016,Gulf,CORALLINACEAE **,CORALLINACEAE,786,"2,046"
2016,Gulf,CORALS **,ANTHOZOA,"15,005","60,613"
2016,Gulf,COTTONWICK ,HAEMULON MELANURUM,366,"4,830"
2016,Gulf,"COWFISH, HONEYCOMBED ",ACANTHOSTRACION POLYGONIUS,347,717
2016,Gulf,"COWFISH, SCRAWLED ",ACANTHOSTRACION QUADRICORNIS,696,"1,197"
2016,Gulf,"COWRIE, ATLANTIC DEER ",CYPRAEA CERVUS,93,251
2016,Gulf,"COWRIE, ATLANTIC GRAY ",TALPARIA CINEREA,NA,NA
2016,Gulf,"COWRIE, MEASLED ",CYPRAEA ZEBRA,107,809
2016,Gulf,"CRAB, BLUE ",CALLINECTES SAPIDUS,"51,989,689","65,567,333"
2016,Gulf,"CRAB, FALSE ARROW ",METOPORHAPHIS CALCARATA,"1,356","1,324"
2016,Gulf,"CRAB, FLORIDA STONE ",MENIPPE MERCENARIA,"3,614","5,904"
2016,Gulf,"CRAB, FURCATE SPIDER ",STENOCIONOPS FURCATUS,"1,756","2,648"
2016,Gulf,"CRAB, GOLDEN DEEPSEA ",CHACEON FENNERI,"16,851","85,322"
2016,Gulf,"CRAB, GREEN CLINGING ",MITHRACULUS SCULPTUS,"166,567","105,654"
2016,Gulf,"CRAB, HERMIT, GIANT ",PETROCHIRUS,289,707
2016,Gulf,"CRAB, HERMIT, ORANGECLAW ",CALCINUS,"14,680","3,559"
2016,Gulf,"CRAB, HERMIT, POLKADOTTED ",PHIMOCHIRUS OPERCULATUS,"2,488","1,333"
2016,Gulf,"CRAB, HERMIT, STAREYE ",DARDANUS,NA,NA
2016,Gulf,"CRAB, HERMIT, THINSTRIPE ",CLIBANARIUS VITTATUS,"5,129","1,933"
2016,Gulf,"CRAB, HERMIT, TRICOLOR ",CLIBANARIUS TRICOLOR,"1,750,286","228,215"
2016,Gulf,"CRAB, HORSESHOE ",LIMULUS POLYPHEMUS,"21,717","31,791"
2016,Gulf,"CRAB, MITHRACULUS RUBER ",MITHRACULUS RUBER,"1,308","1,194"
2016,Gulf,"CRAB, NIMBLE SPRAY ",PERCNON GIBBESI,"2,615","2,637"
2016,Gulf,"CRAB, PAGURISTES ERYTHROPS ",PAGURISTES ERYTHROPS,138,161
2016,Gulf,"CRAB, PAGURISTES PUNCTICEPS ",PAGURISTES PUNCTICEPS,414,136
2016,Gulf,"CRAB, RED-RIDGED CLINGING ",MITHRACULUS FORCEPS,936,"1,050"
2016,Gulf,"CRAB, REDFINGER RUBBLE ",ERIPHIA GONAGRA,400,"1,896"
2016,Gulf,"CRAB, SPOTTED PORCELAIN ",PORCELLANA SAYANA,"11,101","9,376"
2016,Gulf,"CRAB, YELLOWLINE ARROW ",STENORHYNCHUS SETICORNIS,"2,320","4,621"
2016,Gulf,"CRABS, BOX **",CALAPPIDAE,21,112
2016,Gulf,"CRABS, BRACHYURA **",BRACHYURA,"19,417","19,819"
2016,Gulf,"CRABS, CORAL SPIDER **",MITHRAX,"38,019","38,018"
2016,Gulf,"CRABS, DECAPODA (ORDER) **",DECAPODA,"1,958","6,786"
2016,Gulf,"CRABS, FIDDLER **",UCA,"10,000",360
2016,Gulf,"CRABS, HERMIT, PAGUROIDEA (SUPERFAMILY) **",PAGUROIDEA,"35,083","31,237"
2016,Gulf,"CRABS, LAND HERMIT **",COENOBITIDAE,NA,NA
2016,Gulf,"CRABS, MAJOIDEA **",MAJOIDEA ,NA,NA
2016,Gulf,"CRABS, MITHRACULUS **",MITHRACULUS ,NA,NA
2016,Gulf,"CRABS, SAND **",HIPPIDAE,"1,300","10,969"
2016,Gulf,"CRABS, STONE **",MENIPPE,"3,009,714","29,950,987"
2016,Gulf,CREOLE-FISH ,PARANTHIAS FURCIFER,NA,NA
2016,Gulf,"CROAKER, ATLANTIC ",MICROPOGONIAS UNDULATUS,"117,763","921,040"
2016,Gulf,CRUSTACEANS **,CRUSTACEA,NA,NA
2016,Gulf,CUBBYU ,PAREQUES UMBROSUS,NA,NA
2016,Gulf,"CUCUMBER, FLORIDA SEA ",HOLOTHURIA FLORIDANA,"13,097","15,021"
2016,Gulf,"CUCUMBERS, OTHER SEA **",HOLOTHURIIDAE,"1,322","5,616"
2016,Gulf,"CUTLASSFISH, ATLANTIC ",TRICHIURUS LEPTURUS,"13,740","13,665"
2016,Gulf,CUTLASSFISHES **,TRICHIURUS ,NA,NA
2016,Gulf,"DAMSELFISH, BICOLOR ",STEGASTES PARTITUS,200,292
2016,Gulf,"DAMSELFISH, COCOA ",STEGASTES VARIABILIS,NA,NA
2016,Gulf,"DAMSELFISH, DUSKY ",STEGASTES FUSCUS,NA,NA
2016,Gulf,"DAMSELFISH, LONGFIN ",STEGASTES DIENCAEUS,NA,NA
2016,Gulf,"DAMSELFISH, THREESPOT ",STEGASTES PLANIFRONS,5,11
2016,Gulf,"DAMSELFISH, YELLOWTAIL ",MICROSPATHODON CHRYSURUS,126,572
2016,Gulf,DAMSELFISHES **,POMACENTRIDAE,241,672
2016,Gulf,"DICK, SLIPPERY ",HALICHOERES BIVITTATUS,133,176
2016,Gulf,DOCTORFISH ,ACANTHURUS CHIRURGUS,159,722
2016,Gulf,"DOLLAR, NOTCHED SAND ",ENCOPE EMARGINATA,NA,NA
2016,Gulf,"DOLLARS, KEYHOLE SAND **",MELLITA,"1,404,469","949,261"
2016,Gulf,"DOLLARS, OTHER SAND **",MELLITIDAE,"246,318","40,703"
2016,Gulf,"DOLLARS, SIX-HOLED KEYHOLE SAND **",LEODIA,NA,NA
2016,Gulf,DOLPHINFISH ,CORYPHAENA HIPPURUS,"37,487","86,991"
2016,Gulf,"DORIS, FLORIDA REGAL ",HYPSELODORIS EDENTICULATA,53,118
2016,Gulf,DRAGONETS **,CALLIONYMIDAE,NA,NA
2016,Gulf,"DRIFTFISH, BLACK ",HYPEROGLYPHE BYTHITES,NA,NA
2016,Gulf,"DRUM, BLACK ",POGONIAS CROMIS,"6,037,239","6,164,828"
2016,Gulf,"DRUM, FRESHWATER ",APLODINOTUS GRUNNIENS,"488,961","81,862"
2016,Gulf,"DRUM, RED ",SCIAENOPS OCELLATUS,"60,511","149,809"
2016,Gulf,"DRUM, SPOTTED ",EQUETUS PUNCTATUS,94,"3,895"
2016,Gulf,DRUMS **,SCIAENIDAE,677,399
2016,Gulf,"DURGON, BLACK ",MELICHTHYS NIGER,3,65
2016,Gulf,"EEL, GOLDSPOTTED ",MYRICHTHYS OCELLATUS,NA,NA
2016,Gulf,"EEL, MORAY, BLACKEDGE ",GYMNOTHORAX NIGROMARGINATUS,45,133
2016,Gulf,"EEL, MORAY, GOLDENTAIL ",MURAENA MILARIS,16,434
2016,Gulf,"EEL, MORAY, GREEN ",GYMNOTHORAX FUNEBRIS,54,"3,473"
2016,Gulf,"EEL, MORAY, SPOTTED ",GYMNOTHORAX MORINGA,134,453
2016,Gulf,EELS **,ANGUILLIFORMES,109,94
2016,Gulf,"EELS, CONGER **",CONGRIDAE,NA,NA
2016,Gulf,"EELS, CUSK **",OPHIDIIDAE,"9,890","11,556"
2016,Gulf,"EELS, MORAY **",MURAENIDAE,118,"2,749"
2016,Gulf,"EELS, SNAKE **",OPHICHTHIDAE,NA,NA
2016,Gulf,ESCOLAR ,LEPIDOCYBIUM FLAVOBRUNNEUM,"81,404","68,980"
2016,Gulf,"FILEFISH, ORANGESPOTTED ",CANTHERHINES PULLUS,276,536
2016,Gulf,"FILEFISH, PYGMY ",STEPHANOLEPIS SETIFER,NA,NA
2016,Gulf,"FILEFISH, SCRAWLED ",ALUTERUS SCRIPTUS,46,"1,579"
2016,Gulf,"FILEFISH, WHITESPOTTED ",CANTHERHINES MACROCERUS,66,362
2016,Gulf,FILEFISHES **,MONACANTHIDAE,NA,NA
2016,Gulf,FILEFISHES **,MONACANTHUS ,152,"1,195"
2016,Gulf,FLAMEFISH ,APOGON MACULATUS,995,"2,186"
2016,Gulf,FLATFISHES **,PLEURONECTIFORMES,"20,257","56,633"
2016,Gulf,"FLOUNDER, GULF ",PARALICHTHYS ALBIGUTTA,"34,067","107,059"
2016,Gulf,"FLOUNDER, SOUTHERN ",PARALICHTHYS LETHOSTIGMA,"31,349","101,360"
2016,Gulf,"FLOUNDER, SUMMER ",PARALICHTHYS DENTATUS,NA,NA
2016,Gulf,"FLOUNDERS, PARALICHTHYS **",PARALICHTHYS,"144,582","432,900"
2016,Gulf,FLYINGFISHES **,EXOCOETIDAE,NA,NA
2016,Gulf,FORAMS **,FORAMINIFERIDA ,"10,425","20,042"
2016,Gulf,"FROG, PIG ",LITHOBATES GRYLIO,NA,NA
2016,Gulf,"FROGFISH, OCELLATED ",ANTENNARIUS OCELLATUS,NA,NA
2016,Gulf,"FROGFISHES, ANTENNARIIDAE (FAMILY) **",ANTENNARIIDAE,NA,NA
2016,Gulf,"GAR, ALLIGATOR ",LEPISOSTEUS SPATULA,"442,677","352,644"
2016,Gulf,"GAR, LONGNOSE ",LEPISOSTEUS OSSEUS,"3,299","1,774"
2016,Gulf,"GAR, SHORTNOSE ",LEPISOSTEUS,NA,NA
2016,Gulf,"GAR, SPOTTED ",LEPISOSTEUS OCULATUS,NA,NA
2016,Gulf,GARFISHES **,LEPISOSTEIDAE,"20,522","25,005"
2016,Gulf,"GOATFISH, SPOTTED ",PSEUDUPENEUS,70,"2,030"
2016,Gulf,"GOATFISH, YELLOW ",MULLOIDICHTHYS MARTINICUS,NA,NA
2016,Gulf,GOATFISHES **,MULLIDAE,NA,NA
2016,Gulf,GOBIES **,GOBIIDAE,652,"2,054"
2016,Gulf,"GOBY, NAKED ",GOBIOSOMA BOSC,NA,NA
2016,Gulf,"GOBY, NEON ",ELACATINUS OCEANOPS,"1,882","5,926"
2016,Gulf,"GOBY, TIGER ",ELACATINUS MACRODON,NA,NA
2016,Gulf,"GOBY, YELLOWLINE ",ELACATINUS HORSTI,NA,NA
2016,Gulf,"GORGONIAN, SEA BLADES ",PTEROGORGIA GUADALUPENSIS,"11,593","43,472"
2016,Gulf,GRAYSBY ,CEPHALOPHOLIS CRUENTATA,151,460
2016,Gulf,"GROUPER, BLACK ",MYCTEROPERCA BONACI,"117,714","501,991"
2016,Gulf,"GROUPER, CONEY ",CEPHALOPHOLIS FULVA,10,45
2016,Gulf,"GROUPER, GAG ",MYCTEROPERCA MICROLEPIS,"1,084,514","4,701,544"
2016,Gulf,"GROUPER, MARBLED",DERMATOLEPIS INERMIS,935,"2,395"
2016,Gulf,"GROUPER, MARBLED ",DERMATOLEPIS INERMIS,120,328
2016,Gulf,"GROUPER, MISTY ",EPINEPHELUS MYSTACINUS,24,65
2016,Gulf,"GROUPER, RED ",EPINEPHELUS MORIO,"5,304,394","17,883,633"
2016,Gulf,"GROUPER, SNOWY ",EPINEPHELUS NIVEATUS,"158,362","608,219"
2016,Gulf,"GROUPER, WARSAW ",EPINEPHELUS NIGRITUS,"52,293","167,478"
2016,Gulf,"GROUPER, YELLOWEDGE ",EPINEPHELUS FLAVOLIMBATUS,"842,756","3,390,515"
2016,Gulf,"GROUPER, YELLOWFIN ",MYCTEROPERCA VENENOSA,"1,426","4,868"
2016,Gulf,"GROUPER, YELLOWMOUTH ",MYCTEROPERCA INTERSTITIALIS,409,"2,059"
2016,Gulf,"GROUPERS, SERRANIDAE (FAMILY) **",SERRANIDAE,"3,263","10,838"
2016,Gulf,"GRUNT, BARRED ",CONODON NOBILIS,NA,NA
2016,Gulf,"GRUNT, FRENCH ",HAEMULON FLAVOLINEATUM,677,"9,015"
2016,Gulf,"GRUNTS, HAEMULIDAE (FAMILY) **",HAEMULIDAE,"218,508","272,841"
2016,Gulf,"GUITARFISH, BANDED ",ZAPTERYX,NA,NA
2016,Gulf,"HAKES, RED AND WHITE **",UROPHYCIS,48,65
2016,Gulf,"HAMLET, BUTTER ",HYPOPLECTRUS UNICOLOR,632,"2,452"
2016,Gulf,"HARES, SEA **",APLYSIIDAE,540,"1,713"
2016,Gulf,"HARVESTFISH, NORTHERN ",PEPRILUS PARU,NA,NA
2016,Gulf,HARVESTFISHES **,PEPRILUS,NA,NA
2016,Gulf,"HAWKFISH, REDSPOTTED ",AMBLYCIRRHITUS PINOS,34,174
2016,Gulf,"HERRING, ATLANTIC THREAD ",OPISTHONEMA OGLINUM,"2,469,040","497,119"
2016,Gulf,HERRINGS **,CLUPEIDAE,"1,062,441","272,559"
2016,Gulf,HIGH-HAT ,PAREQUES ACUMINATUS,"1,167","3,106"
2016,Gulf,"HIND, RED ",EPINEPHELUS GUTTATUS,573,"1,517"
2016,Gulf,"HIND, ROCK ",EPINEPHELUS ADSCENSIONIS,327,786
2016,Gulf,"HIND, SPECKLED ",EPINEPHELUS DRUMMONDHAYI,"50,499","167,458"
2016,Gulf,HOGFISH ,LACHNOLAIMUS MAXIMUS,"43,409","196,302"
2016,Gulf,"HOGFISH, SPANISH ",BODIANUS RUFUS,NA,NA
2016,Gulf,"HOGFISH, SPOTFIN ",BODIANUS PULCHELLUS,533,"10,815"
2016,Gulf,"JACK, ALMACO ",SERIOLA RIVOLIANA,"25,046","33,536"
2016,Gulf,"JACK, BAR",CARANGOIDES RUBER,"10,861","14,181"
2016,Gulf,"JACK, BAR ",CARANGOIDES RUBER,"65,180","78,568"
2016,Gulf,"JACK, BLUNTNOSE ",HEMICRANX AMBLYRHYNCHUS,NA,NA
2016,Gulf,"JACK, CREVALLE ",CARANX HIPPOS,"435,400","330,382"
2016,Gulf,"JACK, HORSE-EYE ",CARANX LATUS,NA,NA
2016,Gulf,"JACK, YELLOW ",CARANGOIDES BARTHOLOMAEI,"10,011","17,193"
2016,Gulf,JACKKNIFE-FISH ,EQUETUS LANCEOLATUS,630,"4,674"
2016,Gulf,JACKS **,CARANGIDAE,"80,643","72,046"
2016,Gulf,"JAWFISH, DUSKY ",OPISTOGNATHUS WHITEHURSTI,99,343
2016,Gulf,"JAWFISH, YELLOWHEAD ",OPISTOGNATHUS AURIFRONS,"4,807","26,632"
2016,Gulf,JAWFISHES **,OPISTOGNATHIDAE,190,"2,968"
2016,Gulf,"JAWFISHES, SPOTFIN **",OPISTOGNATHUS ,42,152
2016,Gulf,"JELLYFISHES, SCYPHOZOA (CLASS) **",SCYPHOZOA,622,"6,389"
2016,Gulf,KILLIFISHES **,CYPRINODONTIDAE,"2,152","48,278"
2016,Gulf,"KINGFISH, GULF ",MENTICIRRHUS LITTORALIS,NA,NA
2016,Gulf,"KINGFISH, SOUTHERN ",MENTICIRRHUS AMERICANUS,NA,NA
2016,Gulf,KINGFISHES **,MENTICIRRHUS,"42,713","47,017"
2016,Gulf,LADYFISH ,ELOPS SAURUS,"2,255,038","1,778,696"
2016,Gulf,LIONFISHES **,PTEROIS  OKEN,"45,375","227,509"
2016,Gulf,"LIZARDFISH, INSHORE ",SYNODUS FOETENS,6,55
2016,Gulf,"LIZARDFISHES, SYNODONTIDAE (FAMILY) **",SYNODONTIDAE,NA,NA
2016,Gulf,"LOBSTER, CARIBBEAN SPINY ",PANULIRUS ARGUS,"5,016,059","41,310,926"
2016,Gulf,"LOBSTER, SPANISH **",SCYLLARIDES,577,"3,050"
2016,Gulf,"LOBSTER, SPOTTED SPINY ",PANULIRUS GUTTATUS,26,418
2016,Gulf,"LOBSTERS, SLIPPER **",SCYLLARIDAE,384,963
2016,Gulf,LOOKDOWN ,SELENE VOMER,"1,290","25,709"
2016,Gulf,"MACKEREL, ATLANTIC ",SCOMBER SCOMBRUS,"57,457","11,686"
2016,Gulf,"MACKEREL, KING ",SCOMBEROMORUS CAVALLA,"2,753,466","5,191,150"
2016,Gulf,"MACKEREL, SPANISH ",SCOMBEROMORUS MACULATUS,"1,389,987","1,342,782"
2016,Gulf,"MAJOR, SERGEANT ",ABUDEFDUF SAXATILIS,229,"2,281"
2016,Gulf,"MARGATE, BLACK ",ANISOTREMUS SURINAMENSIS,NA,NA
2016,Gulf,"MAT, GREEN SEA ",ZOANTHUS SOCIATUS,"29,523","9,169"
2016,Gulf,"MENHADEN, ATLANTIC ",BREVOORTIA TYRANNUS,"350,644","99,406"
2016,Gulf,MENHADENS **,BREVOORTIA ,"1,363,683,124","143,242,741"
2016,Gulf,MINNOWS **,CYPRINIDAE,"80,715","337,796"
2016,Gulf,MOJARRAS **,GERREIDAE,"280,543","258,267"
2016,Gulf,MOONEYES **,HIODONTIDAE,NA,NA
2016,Gulf,"MOONFISH, ATLANTIC ",SELENE SETAPINNIS,229,110
2016,Gulf,"MULLET, STRIPED ",MUGIL CEPHALUS,"11,261,303","8,247,013"
2016,Gulf,"MULLET, WHITE ",MUGIL CUREMA,"99,761","107,150"
2016,Gulf,MULLETS **,MUGILIDAE,"68,677","205,897"
2016,Gulf,NUDIBRANCHS **,NUDIBRANCHIA,"6,651","9,022"
2016,Gulf,"OCTOPUS, ATLANTIC PYGMY ",OCTOPUS JOUBINI,196,984
2016,Gulf,"OCTOPUS, CARIBBEAN REEF ",OCTOPUS BRIAREUS,58,702
2016,Gulf,"OCTOPUS, COMMON ",OCTOPUS VULGARIS,737,"3,046"
2016,Gulf,OCTOPUSES **,OCTOPODIDAE,"15,079","31,094"
2016,Gulf,OILFISH ,RUVETTUS PRETIOSUS,NA,NA
2016,Gulf,"OYSTER, ATLANTIC THORNY ",SPONDYLUS AMERICANUS,136,526
2016,Gulf,"OYSTER, EASTERN ",CRASSOSTREA VIRGINICA,"15,271,639","86,216,753"
2016,Gulf,"PARROTFISH, BLUE ",SCARUS COERULEUS,66,"1,776"
2016,Gulf,"PARROTFISH, MIDNIGHT ",SCARUS COELESTINUS,35,"1,738"
2016,Gulf,"PARROTFISH, PRINCESS ",SCARUS TAENIOPTERUS,93,"1,110"
2016,Gulf,"PARROTFISH, QUEEN ",SCARUS VETULA,NA,NA
2016,Gulf,"PARROTFISH, RAINBOW ",SCARUS GUACAMAIA,76,"2,147"
2016,Gulf,"PARROTFISH, REDBAND ",SPARISOMA AUROFRENATUM,112,657
2016,Gulf,"PARROTFISH, STOPLIGHT ",SPARISOMA VIRIDE,142,"3,061"
2016,Gulf,"PARROTFISH, STRIPED ",SCARUS ISERI,152,625
2016,Gulf,PARROTFISHES **,SCARIDAE,"1,827","2,366"
2016,Gulf,"PENS/PANSIES, SEA **",PENNATULACEA,NA,NA
2016,Gulf,"PERCH, DWARF SAND ",DIPLECTRUM BIVITTATUM,NA,NA
2016,Gulf,"PERCH, SAND ",DIPLECTRUM FORMOSUM,342,"1,290"
2016,Gulf,"PERIWINKLES, ATLANTIC **",LITTORINIDAE,NA,NA
2016,Gulf,PERMIT ,TRACHINOTUS FALCATUS,"6,668","12,701"
2016,Gulf,PIGFISH ,ORTHOPRISTIS CHRYSOPTERA,"9,208","81,169"
2016,Gulf,PINFISH ,LAGODON RHOMBOIDES,"88,461","193,231"
2016,Gulf,"PINFISH, SPOTTAIL ",DIPLODUS HOLBROOKII,NA,NA
2016,Gulf,"PIPEFISH, SARGASSUM ",SYNGNATHUS PELAGICUS,826,"2,192"
2016,Gulf,"PIPEFISHES, SYNGNATHINAE (SUBFAMILY) **",SYNGNATHINAE ,"1,124","3,212"
2016,Gulf,PLANEHEAD FILEFISH,STEPHANOLEPIS HISPIDUS,"1,550","1,442"
2016,Gulf,"POLYCHAETE, FANWORMS **",SERPULIDAE,NA,NA
2016,Gulf,"POLYCHAETE, FEATHER-DUSTERS **",SABELLIDAE,NA,NA
2016,Gulf,"POLYCHAETE, HORNED CHRISTMAS-T ",SPIROBRANCHUS GIGANTEUS,NA,NA
2016,Gulf,"POLYCHAETES, MARINE WORMS **",POLYCHAETA,NA,NA
2016,Gulf,"POMPANO, AFRICAN ",ALECTIS CILIARIS,"3,029","8,912"
2016,Gulf,"POMPANO, FLORIDA ",TRACHINOTUS CAROLINUS,"222,328","798,004"
2016,Gulf,"POMPANO, IRISH ",DIAPTERUS AURATUS,NA,NA
2016,Gulf,PORCUPINEFISH ,DIODON HYSTRIX,361,"1,316"
2016,Gulf,PORGIES **,SPARIDAE,"170,815","209,602"
2016,Gulf,"PORGY, GRASS ",CALAMUS ARCTIFRONS,"1,364","1,605"
2016,Gulf,"PORGY, JOLTHEAD ",CALAMUS BAJONADO,"34,269","47,576"
2016,Gulf,"PORGY, KNOBBED ",CALAMUS NODOSUS,"9,368","8,821"
2016,Gulf,"PORGY, LITTLEHEAD ",CALAMUS PRORIDENS,NA,NA
2016,Gulf,"PORGY, LONGSPINE ",STENOTOMUS CAPRINUS,NA,NA
2016,Gulf,"PORGY, RED ",PAGRUS PAGRUS,"163,596","217,822"
2016,Gulf,"PORGY, WHITEBONE ",CALAMUS LEUCOSTEUS,"7,729","13,319"
2016,Gulf,PORKFISH ,ANISOTREMUS VIRGINICUS,"2,667","14,591"
2016,Gulf,PROCAMBARUS (CRAYFISHES) **,PROCAMBARUS,"13,572,934","12,373,441"
2016,Gulf,PUDDINGWIFE ,HALICHOERES RADIATUS,41,919
2016,Gulf,"PUFFER, SHARPNOSE ",CANTHIGASTER ROSTRATA,284,568
2016,Gulf,"PUFFER, SOUTHERN ",SPHOEROIDES NEPHELUS,54,350
2016,Gulf,"PUFFERS, TETRAODONTIDAE (FAMILY) **",TETRAODONTIDAE,"5,127","7,891"
2016,Gulf,RACER ,COLUBER CONSTRICTOR,NA,NA
2016,Gulf,"RAY, LESSER ELECTRIC ",NARCINE BRASILIENSIS,NA,NA
2016,Gulf,RAYS **,RAJIFORMES,"14,989","8,308"
2016,Gulf,"RAYS, BUTTERFLY **",GYMNURA,NA,NA
2016,Gulf,RAZORFISHES **,XYRICHTYS,20,69
2016,Gulf,"REEFFISH, PURPLE ",CHROMIS SCOTTI,345,673
2016,Gulf,"REEFFISH, YELLOWTAIL ",CHROMIS ENCHRYSURA,NA,NA
2016,Gulf,"REMORAS, OTHER **",ECHENEIDAE,24,43
2016,Gulf,REPTILES,REPTILIA ,"3,490","7,181"
2016,Gulf,"ROSEFISH, BLACKBELLY ",HELICOLENUS DACTYLOPTERUS,"4,046","8,686"
2016,Gulf,"ROVER, CRIMSON ",ERYTHROCLES MONODI,NA,NA
2016,Gulf,"RUDDERFISH, BANDED ",SERIOLA ZONATA,"9,659","7,546"
2016,Gulf,"RUNNER, BLUE ",CARANX CRYSOS,"90,360","69,022"
2016,Gulf,"RUNNER, RAINBOW ",ELAGATIS BIPINNULATA,NA,NA
2016,Gulf,"SANDFISH, BELTED ",SERRANUS SUBLIGARIUS,20,159
2016,Gulf,"SARDINE, SCALED ",HARENGULA JAGUANA,NA,NA
2016,Gulf,"SARDINE, SPANISH ",SARDINELLA AURITA,"1,610,190","296,866"
2016,Gulf,SARGASSUMFISH ,HISTRIO HISTRIO,5,33
2016,Gulf,"SCAD, BIGEYE ",SELAR CRUMENOPHTHALMUS,"286,191","67,862"
2016,Gulf,"SCAD, ROUND ",DECAPTERUS PUNCTATUS,"714,760","482,549"
2016,Gulf,SCADS **,DECAPTERUS ,NA,NA
2016,Gulf,"SCALLOP, LIONS-PAW ",NODIPECTEN NODOSUS,7,177
2016,Gulf,SCALLOPS **,PECTINIDAE,"1,448","1,308"
2016,Gulf,SCAMP ,MYCTEROPERCA PHENAX,"336,428","1,312,476"
2016,Gulf,SCHOOLMASTER ,LUTJANUS APODUS,53,139
2016,Gulf,"SCORPIONFISH, REEF ",SCORPAENODES CARIBBAEUS,649,691
2016,Gulf,"SCORPIONFISH, SPINYCHEEK ",NEOMERINTHE HEMINGWAYI,NA,NA
2016,Gulf,SCORPIONFISHES **,SCORPAENIDAE,"4,240","6,230"
2016,Gulf,"SEAHORSE, DWARF ",HIPPOCAMPUS ZOSTERAE,"21,579","62,389"
2016,Gulf,"SEAHORSE, LINED ",HIPPOCAMPUS ERECTUS,"2,046","10,664"
2016,Gulf,SEAHORSES **,HIPPOCAMPUS SPP.,444,"2,009"
2016,Gulf,SEAROBINS **,TRIGLIDAE,344,"1,623"
2016,Gulf,"SEATROUT, SAND ",CYNOSCION ARENARIUS,"17,921","14,994"
2016,Gulf,"SEATROUT, SILVER ",CYNOSCION NOTHUS,"3,037","3,918"
2016,Gulf,"SEATROUT, SPOTTED ",CYNOSCION NEBULOSUS,"62,030","191,120"
2016,Gulf,"SEAWEED, BRYOPSIDALES **",BRYOPSIDALES,"3,907","3,045"
2016,Gulf,"SEAWEED, CAULERPA **",CAULERPACEAE,"1,303","10,412"
2016,Gulf,"SEAWEED, HALIMEDA **",HALIMEDA,"3,439","3,152"
2016,Gulf,"SEAWEED, MERMAIDS SHAVING BRUSH **",PENICILLUS,"5,641","4,412"
2016,Gulf,"SHAD, GIZZARD ",DOROSOMA CEPEDIANUM,"1,032,197","315,097"
2016,Gulf,"SHAD, THREADFIN ",DOROSOMA PETENENSE,NA,NA
2016,Gulf,"SHARK, BLACKNOSE",CARCHARHINUS ACRONOTUS,NA,NA
2016,Gulf,"SHARK, BLACKTIP",CARCHARHINUS LIMBATUS,NA,NA
2016,Gulf,"SHARK, BONNETHEAD",SPHYRNA TIBURO,NA,NA
2016,Gulf,"SHARK, BULL",CARCHARHINUS LEUCAS,NA,NA
2016,Gulf,"SHARK, DOGFISH, SMOOTH ",MUSTELUS CANIS,NA,NA
2016,Gulf,"SHARK, FINETOOTH",CARCHARHINUS ISODON,NA,NA
2016,Gulf,"SHARK, HAMMERHEAD, GREAT",SPHYRNA MOKARRAN,NA,NA
2016,Gulf,"SHARK, HAMMERHEAD, SCALLOPED",SPHYRNA LEWINI,NA,NA
2016,Gulf,"SHARK, LEMON",NEGAPRION BREVIROSTRIS,NA,NA
2016,Gulf,"SHARK, MAKO, SHORTFIN",ISURUS OXYRINCHUS,"4,055","6,972"
2016,Gulf,"SHARK, NIGHT",CARCHARHINUS SIGNATUS,NA,NA
2016,Gulf,"SHARK, NURSE ",GINGLYMOSTOMA CIRRATUM,NA,NA
2016,Gulf,"SHARK, SANDBAR",CARCHARHINUS PLUMBEUS,NA,NA
2016,Gulf,"SHARK, SHARPNOSE, ATLANTIC",RHIZOPRIONODON TERRAENOVAE,NA,NA
2016,Gulf,"SHARK, SILKY",CARCHARHINUS FALCIFORMIS,NA,NA
2016,Gulf,"SHARK, SPINNER",CARCHARHINUS BREVIPINNA,NA,NA
2016,Gulf,"SHARK, THRESHER, BIGEYE ",ALOPIAS SUPERCILIOSUS,NA,NA
2016,Gulf,"SHARK, TIGER",GALEOCERDO CUVIER,NA,NA
2016,Gulf,SHARKS **,SQUALIFORMES,NA,NA
2016,Gulf,"SHARKS, CHONDRICHTHYES (CLASS) **",CHONDRICHTHYES,NA,NA
2016,Gulf,"SHARKS, PELAGIC **",LAMNIFORMES,"11,023","218,938"
2016,Gulf,"SHARKS, SMALL COASTAL **",UNIDENTIFIED SURFACE FISH,NA,NA
2016,Gulf,SHARKSUCKER ,ECHENEIS NAUCRATES,NA,NA
2016,Gulf,SHEEPSHEAD ,ARCHOSARGUS PROBATOCEPHALUS,"1,122,502","676,461"
2016,Gulf,"SHRIMP, ATLANIC SEABOB ",XIPHOPENAEUS KROYERI,"1,609,567","911,681"
2016,Gulf,"SHRIMP, BANDED CORAL ",STENOPUS HISPIDUS,904,"1,961"
