Time,Code,biomass,preyvalue,scenario.x,biomass_base,scenario.y,ratio,long_name,guild,habit
5474.5,LRF,78626.593454,0.09447955592254584,meso_oil,78623.572732,no_oil,1.0000384200551442,Large reef fish,Reef fish,Pelagic
5474.5,SRF,197802.494306,0.09447955592254584,meso_oil,197781.363251,no_oil,1.000106840476032,Small reef fish,Reef fish,Pelagic
5474.5,BDR,5372.346712,0.09447955592254584,meso_oil,5372.379667,no_oil,0.9999938658467861,Black drum,Demersal,Demersal
5474.5,RDR,13584.659386,0.09447955592254584,meso_oil,13581.584805,no_oil,1.0002263786622947,Red drum,Demersal,Demersal
5474.5,SEA,27019.757326,0.09447955592254584,meso_oil,27018.472895,no_oil,1.0000475389932284,Seatrout,Demersal,Demersal
5474.5,SCI,477983.978734,0.09447955592254584,meso_oil,478123.296354,no_oil,0.9997086157042286,Sciaenidae,Demersal,Demersal
5474.5,LDY,31969.359045,0.09447955592254584,meso_oil,31980.106806,no_oil,0.9996639235426824,Ladyfish,Reef fish,Pelagic
5474.5,MUL,273830.69339,0.09447955592254584,meso_oil,269028.038687,no_oil,1.017851874200323,Mullets,Pelagic,Demersal
5474.5,POM,60833.998862,0.09447955592254584,meso_oil,60857.426362,no_oil,0.9996150428731467,Pompano,Demersal,Demersal
5474.5,SHP,95690.085208,0.09447955592254584,meso_oil,96114.18536,no_oil,0.9955875384012098,Sheepshead,Reef fish,Pelagic
5474.5,SNK,146341.417983,0.09447955592254584,meso_oil,146338.928733,no_oil,1.0000170101696215,Snook,Reef fish,Demersal
5474.5,FLT,407847.017425,0.09447955592254584,meso_oil,407612.009082,no_oil,1.0005765491147558,Flatfish,Demersal,Demersal
5474.5,ODF,98959.969212,0.09447955592254584,meso_oil,127884.811528,no_oil,0.7738211287923977,Other demersal fish,Mesopelagic,Demersal
5474.5,SDF,0,0.09447955592254584,meso_oil,0,no_oil,NaN,Small demersal fish,Mesopelagic,Demersal
5474.5,YTN,16652.326957,0.09447955592254584,meso_oil,16668.694086,no_oil,0.9990180917043918,Yellowfin tuna,Pelagic,Pelagic
5474.5,BTN,462.268091,0.09447955592254584,meso_oil,462.898909,no_oil,0.9986372445738472,Bluefin tuna,Pelagic,Pelagic
5474.5,LTN,34796.527087,0.09447955592254584,meso_oil,34800.63859,no_oil,0.9998818555300539,Little tunny,Pelagic,Pelagic
5474.5,OTN,27474.693319,0.09447955592254584,meso_oil,27469.795271,no_oil,1.0001783066801802,Other tuna,Pelagic,Pelagic
5474.5,SWD,21677.393618,0.09447955592254584,meso_oil,21701.7265,no_oil,0.9988787582407325,Swordfish,Pelagic,Pelagic
5474.5,WMR,263.15688,0.09447955592254584,meso_oil,263.37279,no_oil,0.9991802114409768,White marlin,Pelagic,Pelagic
5474.5,BMR,17.792722,0.09447955592254584,meso_oil,17.781162,no_oil,1.0006501262403438,Blue marlin,Pelagic,Pelagic
5474.5,BIL,1760.748281,0.09447955592254584,meso_oil,1778.208527,no_oil,0.9901809907359644,Other billfish,Pelagic,Pelagic
5474.5,AMB,4265.260854,0.09447955592254584,meso_oil,4277.733687,no_oil,0.9970842427526743,Greater amberjack,Pelagic,Pelagic
5474.5,JCK,61187.049279,0.09447955592254584,meso_oil,61628.564222,no_oil,0.9928358716680538,Jacks,Pelagic,Pelagic
5474.5,KMK,5084.381679,0.09447955592254584,meso_oil,5084.271279,no_oil,1.0000217140262473,King mackerel,Reef fish,Pelagic
5474.5,SMK,7216.001901,0.09447955592254584,meso_oil,7216.015268,no_oil,0.9999981475926112,Spanish mackerel,Pelagic,Pelagic
5474.5,SAR,51828.761351,0.09447955592254584,meso_oil,51842.814931,no_oil,0.9997289194265646,Spanish sardine,Reef fish,Pelagic
5474.5,LPL,81166.941179,0.09447955592254584,meso_oil,81607.914818,no_oil,0.9945964354072341,Large pelagic fish,Pelagic,Pelagic
5474.5,DWF,38082.001503,0.09447955592254584,meso_oil,38788.157655,no_oil,0.9817945425951682,Deep water fish,Mesopelagic,Pelagic
5474.5,MEN,5269679.25134,0.09447955592254584,meso_oil,5285866.457986,no_oil,0.9969376436626498,Menhaden,Pelagic,Pelagic
5474.5,PIN,256217.897968,0.09447955592254584,meso_oil,255974.757283,no_oil,1.000949861961315,Pinfish,Demersal,Demersal
5474.5,MPL,190734.500928,0.09447955592254584,meso_oil,190612.639948,no_oil,1.0006393121675101,Medium pelagic fish,Pelagic,Pelagic
5474.5,SPL,3687687.149618,0.09447955592254584,meso_oil,3689048.902425,no_oil,0.9996308661546598,Small pelagic fish,Pelagic,Pelagic
5474.5,TIP,68395.388586,0.09447955592254584,meso_oil,68365.240585,no_oil,1.000440984347338,Blacktip shark,Reef fish,Pelagic
5474.5,BEN,1031399.86037,0.09447955592254584,meso_oil,1031368.001553,no_oil,1.0000308898637074,Benthic feeding sharks,Demersal,Demersal
5474.5,LGS,128681.982866,0.09447955592254584,meso_oil,129823.426003,no_oil,0.9912077259694747,Large sharks,Pelagic,Pelagic
5474.5,FIL,122.639793,0.09447955592254584,meso_oil,122.638065,no_oil,1.0000140902418837,Filter feeding sharks,Pelagic,Pelagic
5474.5,SMS,137261.76339,0.09447955592254584,meso_oil,139683.550202,no_oil,0.982662333478081,Small sharks,Demersal,Demersal
5474.5,RAY,352192.093926,0.09447955592254584,meso_oil,352195.50664,no_oil,0.9999903101716642,Skates and rays,Demersal,Demersal
5474.5,BSH,119362.587023,0.09447955592254584,meso_oil,119343.201254,no_oil,1.000162437145948,Brown shrimp,Epibenthos,Epibenthos
5474.5,WSH,100948.95868,0.09447955592254584,meso_oil,100504.751042,no_oil,1.004419767557201,White shrimp,Epibenthos,Epibenthos
5474.5,PSH,8205.570231,0.09447955592254584,meso_oil,8198.423737,no_oil,1.0008716912212952,Pink shrimp,Epibenthos,Epibenthos
5474.5,OSH,207562.003872,0.09447955592254584,meso_oil,206579.350629,no_oil,1.0047567834829958,Other shrimp,Epibenthos,Epibenthos
5474.5,DBR,158861.131735,0.09447955592254584,meso_oil,158836.407705,no_oil,1.0001556571969692,Diving birds,Seabirds,Seabirds
5474.5,SBR,287273.005057,0.09447955592254584,meso_oil,287237.443082,no_oil,1.0001238068916727,Surface feeding birds,Seabirds,Seabirds
5474.5,MAN,508.996344,0.09447955592254584,meso_oil,508.995754,no_oil,1.0000011591452294,Manatee,Marine mammals,Marine mammals
5474.5,MYS,613.131515,0.09447955592254584,meso_oil,613.118445,no_oil,1.0000213172513512,Mysticeti,Marine mammals,Marine mammals
5474.5,DOL,4177.559972,0.09447955592254584,meso_oil,4177.527558,no_oil,1.000007759134931,Dolphins and porpoises,Marine mammals,Marine mammals
5474.5,DDO,7502.025879,0.09447955592254584,meso_oil,7500.512131,no_oil,1.0002018192856115,Deep diving odontocetae,Marine mammals,Marine mammals
5474.5,LOG,7598.668467,0.09447955592254584,meso_oil,7579.876973,no_oil,1.0024791291556494,Loggerhead,Sea turtles,Sea turtles
5474.5,KMP,4567101.234187,0.09447955592254584,meso_oil,4567101.46392,no_oil,0.999999949698293,Kemps ridley,Sea turtles,Sea turtles
5474.5,TUR,47459.389478,0.09447955592254584,meso_oil,47437.802545,no_oil,1.0004550576089506,Other turtles,Sea turtles,Sea turtles
5474.5,BCR,99800.453946,0.09447955592254584,meso_oil,99753.201266,no_oil,1.0004736958754235,Blue crab,Epibenthos,Epibenthos
5474.5,SCR,160994.7956,0.09447955592254584,meso_oil,160990.940327,no_oil,1.0000239471425671,Stone crab,Epibenthos,Epibenthos
5474.5,LOB,60205.50462,0.09447955592254584,meso_oil,60073.902954,no_oil,1.002190662825766,Crabs and lobsters,Epibenthos,Epibenthos
5474.5,COR,9605.2482,0.09447955592254584,meso_oil,9605.260402,no_oil,0.99999872965443,Stony corals,Epibenthos,Epibenthos
5474.5,CCA,21194.137733,0.09447955592254584,meso_oil,21194.268532,no_oil,0.9999938285673884,Crustose coralline algae,Primary producers,Primary producers
5474.5,OCT,6451.916608,0.09447955592254584,meso_oil,6451.450978,no_oil,1.0000721744614642,Octocorals,Epibenthos,Epibenthos
5474.5,SPG,8893.167042,0.09447955592254584,meso_oil,8892.667153,no_oil,1.0000562136186364,Sponges,Epibenthos,Epibenthos
5474.5,CMB,302653.459279,0.09447955592254584,meso_oil,302859.502665,no_oil,0.999319673366076,Carnivorous macrobenthos,Epibenthos,Epibenthos
5474.5,INF,31620879.99799,0.09447955592254584,meso_oil,31643323.660635,no_oil,0.9992907299218724,Infaunal meiobenthos,Infauna,Infauna
5474.5,ECH,11588190.175246,0.09447955592254584,meso_oil,11586192.687973,no_oil,1.0001724023867715,Herbivorous echinoderms,Epibenthos,Epibenthos
5474.5,OYS,1690347.398158,0.09447955592254584,meso_oil,1690207.549658,no_oil,1.0000827404303267,Oysters,Filter feeders,Filter feeders
5474.5,BIV,4007409.22109,0.09447955592254584,meso_oil,4006186.071011,no_oil,1.0003053153441501,Bivalves,Filter feeders,Filter feeders
5474.5,SES,457054.30956,0.09447955592254584,meso_oil,457682.694297,no_oil,0.9986270297198692,Sessile filter feeders,Filter feeders,Filter feeders
5474.5,EPI,69699.427085,0.09447955592254584,meso_oil,69699.378127,no_oil,1.000000702416597,Epiphytes,Primary producers,Primary producers
5474.5,GRS,226304.692787,0.09447955592254584,meso_oil,226304.642123,no_oil,1.0000002238752133,Sea grass,Primary producers,Primary producers
5474.5,ALG,113335.943072,0.09447955592254584,meso_oil,113336.114656,no_oil,0.999998486060683,Macroalgae,Primary producers,Primary producers
5474.5,MPB,5698074.060351,0.09447955592254584,meso_oil,5697992.328775,no_oil,1.0000143439252431,Microphytobenthos,Primary producers,Primary producers
5474.5,LPP,268158280.318023,0.09447955592254584,meso_oil,267486524.03296,no_oil,1.0025113649649888,Large phytoplankton,Primary producers,Primary producers
5474.5,SPP,803527912.712976,0.09447955592254584,meso_oil,802206189.875082,no_oil,1.001647609872095,Small phytoplankton,Primary producers,Primary producers
5474.5,DIN,222205623.214775,0.09447955592254584,meso_oil,222471143.036846,no_oil,0.9988064976947278,Toxic dinoflagellates,Plankton,Plankton
5474.5,PRO,3.734023,0.09447955592254584,meso_oil,3.734023,no_oil,1,Protists,Plankton,Plankton
5474.5,JEL,2183165.098093,0.09447955592254584,meso_oil,2163645.299553,no_oil,1.0090217183676236,Jellyfish,Plankton,Plankton
5474.5,SQU,1686713.346692,0.09447955592254584,meso_oil,1685232.405655,no_oil,1.000878775551687,Squid,Squid,Squid
5474.5,LZP,8823217.440231,0.09447955592254584,meso_oil,8827619.962647,no_oil,0.9995012786646197,Large zooplankton,Plankton,Plankton
5474.5,SZP,17082570.140506,0.09447955592254584,meso_oil,17079488.564893,no_oil,1.00018042552043,Small zooplankton,Plankton,Plankton
5474.5,GAG,2512.024467,0.13625465770590775,meso_oil,2520.791027,no_oil,0.9965222979984846,Gag grouper,Reef fish,Pelagic
5474.5,RGR,13133.477346,0.13625465770590775,meso_oil,13143.437977,no_oil,0.9992421593941075,Red grouper,Reef fish,Pelagic
5474.5,SCM,2961.269347,0.13625465770590775,meso_oil,2974.97135,no_oil,0.9953942403512559,Scamp,Reef fish,Pelagic
5474.5,SSR,140811.763998,0.13625465770590775,meso_oil,140828.512329,no_oil,0.9998810728685336,Shallow serranidae,Reef fish,Pelagic
5474.5,DSR,27901.651286,0.13625465770590775,meso_oil,27481.170972,no_oil,1.0153006694812394,Deep serranidae,Demersal,Demersal
5474.5,RSN,22823.05993,0.13625465770590775,meso_oil,22872.612086,no_oil,0.9978335593760045,Red snapper,Reef fish,Pelagic
5474.5,VSN,9684.41291,0.13625465770590775,meso_oil,9689.035531,no_oil,0.9995229018424785,Vermilion snapper,Demersal,Demersal
5474.5,LUT,103631.890141,0.13625465770590775,meso_oil,102948.017105,no_oil,1.006642896631049,Lutjanidae,Reef fish,Pelagic
5474.5,BIO,19418.902248,0.13625465770590775,meso_oil,19453.317689,no_oil,0.9982308703558848,Bioeroding fish,Reef fish,Pelagic
5474.5,LRF,78629.632354,0.13625465770590775,meso_oil,78628.05491,no_oil,1.0000200621012665,Large reef fish,Reef fish,Pelagic
5474.5,SRF,197823.31598,0.13625465770590775,meso_oil,197794.13785,no_oil,1.0001475176682038,Small reef fish,Reef fish,Pelagic
5474.5,BDR,5372.419727,0.13625465770590775,meso_oil,5372.402224,no_oil,1.000003257946682,Black drum,Demersal,Demersal
5474.5,RDR,13586.062264,0.13625465770590775,meso_oil,13584.127431,no_oil,1.000142433366429,Red drum,Demersal,Demersal
5474.5,SEA,27019.156645,0.13625465770590775,meso_oil,27019.190457,no_oil,0.9999987485931506,Seatrout,Demersal,Demersal
5474.5,SCI,477981.417087,0.13625465770590775,meso_oil,478091.378272,no_oil,0.999769999648608,Sciaenidae,Demersal,Demersal
5474.5,LDY,31975.038403,0.13625465770590775,meso_oil,31987.48373,no_oil,0.9996109313534929,Ladyfish,Reef fish,Pelagic
5474.5,MUL,274276.94206,0.13625465770590775,meso_oil,271601.501981,no_oil,1.009850608555129,Mullets,Pelagic,Demersal
5474.5,POM,60823.675134,0.13625465770590775,meso_oil,60850.30874,no_oil,0.9995623094352108,Pompano,Demersal,Demersal
5474.5,SHP,95865.822492,0.13625465770590775,meso_oil,96374.455305,no_oil,0.9947223274944559,Sheepshead,Reef fish,Pelagic
5474.5,SNK,146341.736588,0.13625465770590775,meso_oil,146335.192204,no_oil,1.000044721873812,Snook,Reef fish,Demersal
5474.5,FLT,407960.638159,0.13625465770590775,meso_oil,407728.284564,no_oil,1.000569873623677,Flatfish,Demersal,Demersal
5474.5,ODF,77524.848573,0.13625465770590775,meso_oil,104928.53878,no_oil,0.7388347295633615,Other demersal fish,Mesopelagic,Demersal
5474.5,SDF,0,0.13625465770590775,meso_oil,0,no_oil,NaN,Small demersal fish,Mesopelagic,Demersal
5474.5,YTN,16665.712596,0.13625465770590775,meso_oil,16685.777861,no_oil,0.9987974630150809,Yellowfin tuna,Pelagic,Pelagic
5474.5,BTN,462.494889,0.13625465770590775,meso_oil,463.296655,no_oil,0.9982694327892353,Bluefin tuna,Pelagic,Pelagic
5474.5,LTN,34799.34416,0.13625465770590775,meso_oil,34801.23435,no_oil,0.9999456861219063,Little tunny,Pelagic,Pelagic
5474.5,OTN,27480.588134,0.13625465770590775,meso_oil,27475.868719,no_oil,1.000171765815606,Other tuna,Pelagic,Pelagic
5474.5,SWD,21743.939114,0.13625465770590775,meso_oil,21778.952549,no_oil,0.9983923269532259,Swordfish,Pelagic,Pelagic
5474.5,WMR,263.757899,0.13625465770590775,meso_oil,264.614448,no_oil,0.9967630301123998,White marlin,Pelagic,Pelagic
5474.5,BMR,17.8043,0.13625465770590775,meso_oil,17.803561,no_oil,1.0000415085498908,Blue marlin,Pelagic,Pelagic
5474.5,BIL,1773.284515,0.13625465770590775,meso_oil,1798.317491,no_oil,0.9860797795020724,Other billfish,Pelagic,Pelagic
5474.5,AMB,4271.511323,0.13625465770590775,meso_oil,4286.207857,no_oil,0.996571203616269,Greater amberjack,Pelagic,Pelagic
5474.5,JCK,61434.228487,0.13625465770590775,meso_oil,62009.30975,no_oil,0.9907258883332434,Jacks,Pelagic,Pelagic
5474.5,KMK,5084.559668,0.13625465770590775,meso_oil,5084.246748,no_oil,1.0000615469735263,King mackerel,Reef fish,Pelagic
5474.5,SMK,7216.356163,0.13625465770590775,meso_oil,7215.992722,no_oil,1.0000503660430382,Spanish mackerel,Pelagic,Pelagic
5474.5,SAR,51862.002243,0.13625465770590775,meso_oil,51905.057067,no_oil,0.9991705081078242,Spanish sardine,Reef fish,Pelagic
5474.5,LPL,81455.861475,0.13625465770590775,meso_oil,82022.636518,no_oil,0.9930900167678026,Large pelagic fish,Pelagic,Pelagic
5474.5,DWF,34167.664796,0.13625465770590775,meso_oil,35009.954106,no_oil,0.9759414334720408,Deep water fish,Mesopelagic,Pelagic
5474.5,MEN,5270533.573695,0.13625465770590775,meso_oil,5280117.881092,no_oil,0.9981848307911229,Menhaden,Pelagic,Pelagic
5474.5,PIN,256331.887834,0.13625465770590775,meso_oil,256080.829855,no_oil,1.0009803856819042,Pinfish,Demersal,Demersal
5474.5,MPL,190837.195948,0.13625465770590775,meso_oil,190796.410247,no_oil,1.0002137655574714,Medium pelagic fish,Pelagic,Pelagic
5474.5,SPL,3688684.123703,0.13625465770590775,meso_oil,3689018.482265,no_oil,0.9999093638148988,Small pelagic fish,Pelagic,Pelagic
5474.5,TIP,68398.123224,0.13625465770590775,meso_oil,68382.308329,no_oil,1.0002312717336757,Blacktip shark,Reef fish,Pelagic
5474.5,BEN,1031411.252363,0.13625465770590775,meso_oil,1031372.825028,no_oil,1.0000372584327097,Benthic feeding sharks,Demersal,Demersal
5474.5,LGS,129215.21074,0.13625465770590775,meso_oil,130769.990727,no_oil,0.9881105750764653,Large sharks,Pelagic,Pelagic
5474.5,FIL,122.640119,0.13625465770590775,meso_oil,122.638482,no_oil,1.0000133481756566,Filter feeding sharks,Pelagic,Pelagic
5474.5,SMS,139355.672947,0.13625465770590775,meso_oil,142719.9703,no_oil,0.9764272838207003,Small sharks,Demersal,Demersal
5474.5,RAY,352197.333227,0.13625465770590775,meso_oil,352188.223198,no_oil,1.0000258669325093,Skates and rays,Demersal,Demersal
5474.5,BSH,119614.81951,0.13625465770590775,meso_oil,119264.306074,no_oil,1.0029389634463015,Brown shrimp,Epibenthos,Epibenthos
5474.5,WSH,101275.72857200001,0.13625465770590775,meso_oil,100783.810032,no_oil,1.0048809281951518,White shrimp,Epibenthos,Epibenthos
5474.5,PSH,8207.298834,0.13625465770590775,meso_oil,8200.31176,no_oil,1.000852049800604,Pink shrimp,Epibenthos,Epibenthos
5474.5,OSH,207995.390577,0.13625465770590775,meso_oil,206736.767115,no_oil,1.0060880484858308,Other shrimp,Epibenthos,Epibenthos
5474.5,DBR,158865.92441,0.13625465770590775,meso_oil,158839.568433,no_oil,1.0001659282838653,Diving birds,Seabirds,Seabirds
5474.5,SBR,287283.929125,0.13625465770590775,meso_oil,287237.820828,no_oil,1.0001605230706287,Surface feeding birds,Seabirds,Seabirds
5474.5,MAN,508.996359,0.13625465770590775,meso_oil,508.99573,no_oil,1.0000012357667518,Manatee,Marine mammals,Marine mammals
5474.5,MYS,613.132547,0.13625465770590775,meso_oil,613.122178,no_oil,1.000016911800571,Mysticeti,Marine mammals,Marine mammals
5474.5,DOL,4177.578096,0.13625465770590775,meso_oil,4177.578742,no_oil,0.9999998453649734,Dolphins and porpoises,Marine mammals,Marine mammals
5474.5,DDO,7502.238197,0.13625465770590775,meso_oil,7501.135671,no_oil,1.0001469812103603,Deep diving odontocetae,Marine mammals,Marine mammals
5474.5,LOG,7600.084288,0.13625465770590775,meso_oil,7582.683211,no_oil,1.0022948442544397,Loggerhead,Sea turtles,Sea turtles
5474.5,KMP,4567101.513811,0.13625465770590775,meso_oil,4567100.712281,no_oil,1.0000001755008374,Kemps ridley,Sea turtles,Sea turtles
5474.5,TUR,47461.544627,0.13625465770590775,meso_oil,47441.211943,no_oil,1.0004285869430238,Other turtles,Sea turtles,Sea turtles
5474.5,BCR,99817.518182,0.13625465770590775,meso_oil,99776.662773,no_oil,1.000409468585785,Blue crab,Epibenthos,Epibenthos
5474.5,SCR,160995.679649,0.13625465770590775,meso_oil,160992.597938,no_oil,1.000019141942173,Stone crab,Epibenthos,Epibenthos
5474.5,LOB,60227.288124,0.13625465770590775,meso_oil,60119.386538,no_oil,1.0017947885401626,Crabs and lobsters,Epibenthos,Epibenthos
5474.5,COR,9605.206438,0.13625465770590775,meso_oil,9605.161366,no_oil,1.0000046924771258,Stony corals,Epibenthos,Epibenthos
5474.5,CCA,21193.942621,0.13625465770590775,meso_oil,21193.793015,no_oil,1.000007058953529,Crustose coralline algae,Primary producers,Primary producers
5474.5,OCT,6451.959736,0.13625465770590775,meso_oil,6451.513755,no_oil,1.0000691281173593,Octocorals,Epibenthos,Epibenthos
5474.5,SPG,8893.343685,0.13625465770590775,meso_oil,8892.956592,no_oil,1.0000435280433446,Sponges,Epibenthos,Epibenthos
5474.5,CMB,302647.798221,0.13625465770590775,meso_oil,302721.845685,no_oil,0.9997553943824818,Carnivorous macrobenthos,Epibenthos,Epibenthos
5474.5,INF,31618845.525038,0.13625465770590775,meso_oil,31634375.593424,no_oil,0.9995090761839084,Infaunal meiobenthos,Infauna,Infauna
5474.5,ECH,11588599.028257,0.13625465770590775,meso_oil,11586657.898557,no_oil,1.0001675314587688,Herbivorous echinoderms,Epibenthos,Epibenthos
5474.5,OYS,1690370.267915,0.13625465770590775,meso_oil,1690253.428393,no_oil,1.0000691254459464,Oysters,Filter feeders,Filter feeders
5474.5,BIV,4007740.51659,0.13625465770590775,meso_oil,4006095.919,no_oil,1.0004105237675913,Bivalves,Filter feeders,Filter feeders
5474.5,SES,456984.485163,0.13625465770590775,meso_oil,457423.18323,no_oil,0.9990409360891981,Sessile filter feeders,Filter feeders,Filter feeders
5474.5,EPI,69699.425461,0.13625465770590775,meso_oil,69699.368019,no_oil,1.000000824139467,Epiphytes,Primary producers,Primary producers
5474.5,GRS,226304.697798,0.13625465770590775,meso_oil,226304.650047,no_oil,1.0000002110031765,Sea grass,Primary producers,Primary producers
5474.5,ALG,113335.928294,0.13625465770590775,meso_oil,113336.027645,no_oil,0.9999991233943692,Macroalgae,Primary producers,Primary producers
5474.5,MPB,5698077.210834,0.13625465770590775,meso_oil,5697981.802418,no_oil,1.000016744247228,Microphytobenthos,Primary producers,Primary producers
5474.5,LPP,268230389.030399,0.13625465770590775,meso_oil,267745591.165612,no_oil,1.0018106660979045,Large phytoplankton,Primary producers,Primary producers
5474.5,SPP,803673299.332078,0.13625465770590775,meso_oil,802709890.165355,no_oil,1.0012001959593704,Small phytoplankton,Primary producers,Primary producers
5474.5,DIN,222176452.135238,0.13625465770590775,meso_oil,222359102.387794,no_oil,0.9991785798260804,Toxic dinoflagellates,Plankton,Plankton
5474.5,PRO,3.734023,0.13625465770590775,meso_oil,3.734023,no_oil,1,Protists,Plankton,Plankton
5474.5,JEL,2185951.846297,0.13625465770590775,meso_oil,2170928.447997,no_oil,1.0069202641449844,Jellyfish,Plankton,Plankton
5474.5,SQU,1686917.601894,0.13625465770590775,meso_oil,1685428.124947,no_oil,1.0008837380395839,Squid,Squid,Squid
5474.5,LZP,8822951.607428,0.13625465770590775,meso_oil,8824577.74706,no_oil,0.9998157260688713,Large zooplankton,Plankton,Plankton
5474.5,SZP,17083173.150809,0.13625465770590775,meso_oil,17080718.120349,no_oil,1.0001437311032653,Small zooplankton,Plankton,Plankton
5474.5,GAG,2514.653383,0.19650104792801815,meso_oil,2526.910786,no_oil,0.9951492537576275,Gag grouper,Reef fish,Pelagic
5474.5,RGR,13136.298826,0.19650104792801815,meso_oil,13149.962276,no_oil,0.9989609513918578,Red grouper,Reef fish,Pelagic
5474.5,SCM,2950.711794,0.19650104792801815,meso_oil,2964.716612,no_oil,0.9952761697548715,Scamp,Reef fish,Pelagic
5474.5,SSR,140832.877849,0.19650104792801815,meso_oil,140832.063203,no_oil,1.000005784520808,Shallow serranidae,Reef fish,Pelagic
5474.5,DSR,28025.941463,0.19650104792801815,meso_oil,27646.852562,no_oil,1.0137118285038005,Deep serranidae,Demersal,Demersal
5474.5,RSN,22830.153159,0.19650104792801815,meso_oil,22890.405687,no_oil,0.9973677824314745,Red snapper,Reef fish,Pelagic
5474.5,VSN,9682.082339,0.19650104792801815,meso_oil,9686.35945,no_oil,0.9995584397810057,Vermilion snapper,Demersal,Demersal
5474.5,LUT,104155.797026,0.19650104792801815,meso_oil,103520.679772,no_oil,1.006135172753877,Lutjanidae,Reef fish,Pelagic
5474.5,BIO,19418.98584,0.19650104792801815,meso_oil,19448.815986,no_oil,0.9984662230327299,Bioeroding fish,Reef fish,Pelagic
5474.5,LRF,78631.929132,0.19650104792801815,meso_oil,78632.461808,no_oil,0.9999932257494203,Large reef fish,Reef fish,Pelagic
5474.5,SRF,197843.196522,0.19650104792801815,meso_oil,197812.862714,no_oil,1.000153345983592,Small reef fish,Reef fish,Pelagic
5474.5,BDR,5372.486137,0.19650104792801815,meso_oil,5372.444515,no_oil,1.0000077473112814,Black drum,Demersal,Demersal
5474.5,RDR,13587.520219,0.19650104792801815,meso_oil,13586.654692,no_oil,1.0000637042023677,Red drum,Demersal,Demersal
5474.5,SEA,27017.724029,0.19650104792801815,meso_oil,27019.008293,no_oil,0.9999524681296192,Seatrout,Demersal,Demersal
5474.5,SCI,477940.969805,0.19650104792801815,meso_oil,478038.95041,no_oil,0.9997950363565229,Sciaenidae,Demersal,Demersal
5474.5,LDY,31978.340554,0.19650104792801815,meso_oil,31993.598308,no_oil,0.9995230997822403,Ladyfish,Reef fish,Pelagic
5474.5,MUL,274543.506544,0.19650104792801815,meso_oil,273427.004267,no_oil,1.0040833650648118,Mullets,Pelagic,Demersal
5474.5,POM,60808.788533,0.19650104792801815,meso_oil,60838.43834,no_oil,0.9995126468099936,Pompano,Demersal,Demersal
5474.5,SHP,95988.931717,0.19650104792801815,meso_oil,96607.814543,no_oil,0.9935938637166403,Sheepshead,Reef fish,Pelagic
5474.5,SNK,146341.9701,0.19650104792801815,meso_oil,146329.818257,no_oil,1.000083044202096,Snook,Reef fish,Demersal
5474.5,FLT,408089.644231,0.19650104792801815,meso_oil,407869.624151,no_oil,1.0005394372784147,Flatfish,Demersal,Demersal
5474.5,ODF,53529.365472,0.19650104792801815,meso_oil,78381.315122,no_oil,0.6829352810511267,Other demersal fish,Mesopelagic,Demersal
5474.5,SDF,0,0.19650104792801815,meso_oil,0,no_oil,NaN,Small demersal fish,Mesopelagic,Demersal
5474.5,YTN,16679.789666,0.19650104792801815,meso_oil,16705.928294,no_oil,0.9984353681196281,Yellowfin tuna,Pelagic,Pelagic
5474.5,BTN,462.72469,0.19650104792801815,meso_oil,463.74271,no_oil,0.9978047741170961,Bluefin tuna,Pelagic,Pelagic
5474.5,LTN,34802.484695,0.19650104792801815,meso_oil,34803.038559,no_oil,0.9999840857573667,Little tunny,Pelagic,Pelagic
5474.5,OTN,27486.72084,0.19650104792801815,meso_oil,27482.657386,no_oil,1.0001478552071195,Other tuna,Pelagic,Pelagic
5474.5,SWD,21817.930879,0.19650104792801815,meso_oil,21868.422172,no_oil,0.9976911323275692,Swordfish,Pelagic,Pelagic
5474.5,WMR,264.415914,0.19650104792801815,meso_oil,265.984312,no_oil,0.9941034191520288,White marlin,Pelagic,Pelagic
5474.5,BMR,17.817552,0.19650104792801815,meso_oil,17.827354,no_oil,0.9994501707881046,Blue marlin,Pelagic,Pelagic
5474.5,BIL,1788.205769,0.19650104792801815,meso_oil,1823.460508,no_oil,0.9806660254799442,Other billfish,Pelagic,Pelagic
5474.5,AMB,4278.649697,0.19650104792801815,meso_oil,4297.17283,no_oil,0.9956894605516715,Greater amberjack,Pelagic,Pelagic
5474.5,JCK,61548.43443,0.19650104792801815,meso_oil,62287.092711,no_oil,0.9881410698613399,Jacks,Pelagic,Pelagic
5474.5,KMK,5084.556564,0.19650104792801815,meso_oil,5084.158268,no_oil,1.0000783405981886,King mackerel,Reef fish,Pelagic
5474.5,SMK,7216.761497,0.19650104792801815,meso_oil,7216.161623,no_oil,1.0000831292356436,Spanish mackerel,Pelagic,Pelagic
5474.5,SAR,51877.224627,0.19650104792801815,meso_oil,51949.644945,no_oil,0.9986059516272601,Spanish sardine,Reef fish,Pelagic
5474.5,LPL,81625.44269,0.19650104792801815,meso_oil,82349.188753,no_oil,0.9912112544888473,Large pelagic fish,Pelagic,Pelagic
5474.5,DWF,29239.539438,0.19650104792801815,meso_oil,30251.033082,no_oil,0.9665633354980574,Deep water fish,Mesopelagic,Pelagic
5474.5,MEN,5271718.969696,0.19650104792801815,meso_oil,5276550.723469,no_oil,0.9990842969155003,Menhaden,Pelagic,Pelagic
